QID DOCID Rank IsRelevant  Precision Recall 
45 2216 37 0 0.162 0.231
45 2926 38 0 0.158 0.231
45 2682 39 0 0.154 0.231
45 2451 40 0 0.150 0.231
45 2525 41 0 0.146 0.231
45 2140 42 1 0.167 0.269
45 3059 43 0 0.163 0.269
45 1951 44 0 0.159 0.269
45 1847 45 0 0.156 0.269
45 2889 46 0 0.152 0.269
45 2003 47 0 0.149 0.269
45 2629 48 0 0.146 0.269
45 1194 49 0 0.143 0.269
45 1497 50 0 0.140 0.269
45 2628 51 0 0.137 0.269
45 1665 52 0 0.135 0.269
45 2669 53 1 0.151 0.308
45 3090 54 0 0.148 0.308
45 2160 55 0 0.145 0.308
45 2882 56 1 0.161 0.346
45 2208 57 0 0.158 0.346
45 2969 58 1 0.172 0.385
45 3128 59 0 0.169 0.385
45 2470 60 0 0.167 0.385
45 2949 61 0 0.164 0.385
45 1807 62 0 0.161 0.385
45 2911 63 0 0.159 0.385
45 3114 64 0 0.156 0.385
45 2318 65 0 0.154 0.385
45 1226 66 0 0.152 0.385
45 1936 67 0 0.149 0.385
45 1922 68 0 0.147 0.385
45 892 69 0 0.145 0.385
45 2900 70 1 0.157 0.423
45 671 71 0 0.155 0.423
45 2984 72 0 0.153 0.423
45 3080 73 0 0.151 0.423
45 1752 74 0 0.149 0.423
45 2680 75 1 0.160 0.462
45 1425 76 0 0.158 0.462
45 2734 77 0 0.156 0.462
45 3150 78 0 0.154 0.462
45 2834 79 0 0.152 0.462
45 1796 80 0 0.150 0.462
45 2928 81 0 0.148 0.462
45 3012 82 0 0.146 0.462
45 2154 83 0 0.145 0.462
45 3152 84 1 0.155 0.500
45 1108 85 0 0.153 0.500
45 1534 86 0 0.151 0.500
45 2437 87 0 0.149 0.500
45 2167 88 0 0.148 0.500
45 2031 89 0 0.146 0.500
45 1745 90 0 0.144 0.500
45 1325 91 0 0.143 0.500
45 2493 92 1 0.152 0.538
45 2184 93 0 0.151 0.538
45 86 94 0 0.149 0.538
45 1846 95 0 0.147 0.538
45 3076 96 0 0.146 0.538
45 2819 97 0 0.144 0.538
45 1853 98 0 0.143 0.538
45 1572 99 0 0.141 0.538
45 1637 100 0 0.140 0.538
48 1863 1 1 1.000 0.083
48 2475 2 0 0.500 0.083
48 2223 3 1 0.667 0.167
48 1797 4 1 0.750 0.250
48 1914 5 0 0.600 0.250
48 2509 6 0 0.500 0.250
48 1729 7 1 0.571 0.333
48 1759 8 0 0.500 0.333
48 2510 9 0 0.444 0.333
48 2431 10 0 0.400 0.333
48 1734 11 0 0.364 0.333
48 2073 12 1 0.417 0.417
48 2056 13 0 0.385 0.417
48 2675 14 0 0.357 0.417
48 1666 15 1 0.400 0.500
48 2589 16 1 0.438 0.583
48 2285 17 1 0.471 0.667
48 2324 18 0 0.444 0.667
48 2284 19 0 0.421 0.667
48 1688 20 0 0.400 0.667
48 2395 21 0 0.381 0.667
48 2088 22 0 0.364 0.667
48 1687 23 0 0.348 0.667
48 1899 24 0 0.333 0.667
48 149 25 0 0.320 0.667
48 2331 26 0 0.308 0.667
48 1985 27 0 0.296 0.667
48 1880 28 0 0.286 0.667
48 1690 29 0 0.276 0.667
48 2592 30 0 0.267 0.667
48 1353 31 1 0.290 0.750
48 1776 32 0 0.281 0.750
48 131 33 0 0.273 0.750
48 1990 34 0 0.265 0.750
48 2766 35 0 0.257 0.750
48 2206 36 0 0.250 0.750
48 2507 37 0 0.243 0.750
48 1406 38 0 0.237 0.750
48 2226 39 1 0.256 0.833
48 1905 40 0 0.250 0.833
48 3130 41 0 0.244 0.833
48 1873 42 0 0.238 0.833
48 2604 43 0 0.233 0.833
48 2014 44 0 0.227 0.833
48 1771 45 0 0.222 0.833
48 2295 46 0 0.217 0.833
48 3034 47 0 0.213 0.833
48 1744 48 0 0.208 0.833
48 223 49 0 0.204 0.833
48 1274 50 0 0.200 0.833
48 1977 51 0 0.196 0.833
48 2256 52 0 0.192 0.833
48 2305 53 0 0.189 0.833
48 2993 54 0 0.185 0.833
48 2405 55 0 0.182 0.833
48 2599 56 0 0.179 0.833
48 682 57 0 0.175 0.833
48 3099 58 0 0.172 0.833
48 2898 59 0 0.169 0.833
48 25 60 0 0.167 0.833
48 2642 61 0 0.164 0.833
48 3162 62 0 0.161 0.833
48 1836 63 0 0.159 0.833
48 3150 64 0 0.156 0.833
48 2938 65 0 0.154 0.833
48 558 66 0 0.152 0.833
48 1945 67 0 0.149 0.833
48 2755 68 0 0.147 0.833
48 2362 69 0 0.145 0.833
48 2251 70 0 0.143 0.833
48 2899 71 0 0.141 0.833
48 2009 72 0 0.139 0.833
48 1066 73 0 0.137 0.833
48 60 74 0 0.135 0.833
48 1852 75 0 0.133 0.833
48 10 76 0 0.132 0.833
48 13 77 0 0.130 0.833
48 19 78 0 0.128 0.833
48 4 79 0 0.127 0.833
48 7 80 0 0.125 0.833
48 2745 81 0 0.123 0.833
48 3145 82 0 0.122 0.833
48 959 83 0 0.120 0.833
48 2511 84 0 0.119 0.833
48 2464 85 0 0.118 0.833
48 927 86 0 0.116 0.833
48 2386 87 0 0.115 0.833
48 889 88 0 0.114 0.833
48 1240 89 0 0.112 0.833
48 1123 90 0 0.111 0.833
48 1227 91 0 0.110 0.833
48 509 92 0 0.109 0.833
48 2562 93 0 0.108 0.833
48 302 94 0 0.106 0.833
48 418 95 0 0.105 0.833
48 465 96 0 0.104 0.833
48 3138 97 0 0.103 0.833
48 2411 98 0 0.102 0.833
48 2904 99 0 0.101 0.833
48 3148 100 0 0.100 0.833
49 3134 1 0 0.000 0.000
49 1725 2 0 0.000 0.000
49 2882 3 0 0.000 0.000
49 3048 4 0 0.000 0.000
49 2554 5 0 0.000 0.000
49 1727 6 0 0.000 0.000
49 1527 7 0 0.000 0.000
49 2978 8 0 0.000 0.000
49 2479 9 0 0.000 0.000
49 2344 10 0 0.000 0.000
49 2208 11 0 0.000 0.000
49 2746 12 0 0.000 0.000
49 1951 13 0 0.000 0.000
49 2216 14 0 0.000 0.000
49 2525 15 0 0.000 0.000
49 854 16 0 0.000 0.000
49 1173 17 0 0.000 0.000
49 1976 18 0 0.000 0.000
49 1724 19 0 0.000 0.000
49 2870 20 0 0.000 0.000
49 2889 21 0 0.000 0.000
49 3002 22 0 0.000 0.000
49 2455 23 0 0.000 0.000
49 2682 24 0 0.000 0.000
49 3012 25 0 0.000 0.000
49 2876 26 0 0.000 0.000
49 2911 27 0 0.000 0.000
49 1457 28 0 0.000 0.000
49 2990 29 0 0.000 0.000
49 1961 30 0 0.000 0.000
49 2154 31 0 0.000 0.000
49 1847 32 0 0.000 0.000
49 1664 33 0 0.000 0.000
49 2288 34 0 0.000 0.000
49 1425 35 0 0.000 0.000
49 2834 36 0 0.000 0.000
49 1665 37 0 0.000 0.000
49 1497 38 0 0.000 0.000
49 1233 39 0 0.000 0.000
49 3090 40 0 0.000 0.000
49 3080 41 0 0.000 0.000
49 2003 42 0 0.000 0.000
49 1741 43 0 0.000 0.000
49 1827 44 0 0.000 0.000
49 2470 45 0 0.000 0.000
49 2772 46 0 0.000 0.000
49 1856 47 0 0.000 0.000
49 1473 48 0 0.000 0.000
49 1884 49 0 0.000 0.000
49 2916 50 0 0.000 0.000
49 2451 51 0 0.000 0.000
49 2987 52 0 0.000 0.000
49 3034 53 0 0.000 0.000
49 2628 54 0 0.000 0.000
49 1572 55 0 0.000 0.000
49 3076 56 0 0.000 0.000
49 2163 57 0 0.000 0.000
49 3096 58 0 0.000 0.000
49 1514 59 0 0.000 0.000
49 2031 60 0 0.000 0.000
49 1387 61 0 0.000 0.000
49 730 62 0 0.000 0.000
49 2354 63 0 0.000 0.000
49 2219 64 0 0.000 0.000
49 3200 65 0 0.000 0.000
49 1383 66 0 0.000 0.000
49 86 67 0 0.000 0.000
49 3042 68 0 0.000 0.000
49 2033 69 0 0.000 0.000
49 3049 70 0 0.000 0.000
49 1807 71 0 0.000 0.000
49 1846 72 0 0.000 0.000
49 2696 73 0 0.000 0.000
49 1032 74 0 0.000 0.000
49 3000 75 0 0.000 0.000
49 3150 76 0 0.000 0.000
49 2958 77 0 0.000 0.000
49 1637 78 0 0.000 0.000
49 1267 79 0 0.000 0.000
49 2481 80 0 0.000 0.000
49 2721 81 0 0.000 0.000
49 2645 82 0 0.000 0.000
49 2061 83 0 0.000 0.000
49 3154 84 0 0.000 0.000
49 1699 85 0 0.000 0.000
49 1196 86 0 0.000 0.000
49 1305 87 0 0.000 0.000
49 2197 88 0 0.000 0.000
49 891 89 0 0.000 0.000
49 671 90 0 0.000 0.000
49 2846 91 0 0.000 0.000
49 1108 92 0 0.000 0.000
49 239 93 0 0.000 0.000
49 1936 94 0 0.000 0.000
49 2160 95 0 0.000 0.000
49 3163 96 0 0.000 0.000
49 248 97 0 0.000 0.000
49 3137 98 0 0.000 0.000
49 2390 99 1 0.010 0.125
49 1534 100 0 0.010 0.125
57 3077 1 1 1.000 1.000
57 2219 2 0 0.500 1.000
57 2876 3 0 0.333 1.000
57 3150 4 0 0.250 1.000
57 3002 5 0 0.200 1.000
57 2344 6 0 0.167 1.000
57 3154 7 0 0.143 1.000
57 3059 8 0 0.125 1.000
57 2470 9 0 0.111 1.000
57 3148 10 0 0.100 1.000
57 1961 11 0 0.091 1.000
57 3080 12 0 0.083 1.000
57 3049 13 0 0.077 1.000
57 1155 14 0 0.071 1.000
57 2905 15 0 0.067 1.000
57 2682 16 0 0.062 1.000
57 1727 17 0 0.059 1.000
57 3121 18 0 0.056 1.000
57 3140 19 0 0.053 1.000
57 1856 20 0 0.050 1.000
57 1664 21 0 0.048 1.000
57 2802 22 0 0.045 1.000
57 2554 23 0 0.043 1.000
57 2324 24 0 0.042 1.000
57 1391 25 0 0.040 1.000
57 1827 26 0 0.038 1.000
57 2972 27 0 0.037 1.000
57 1527 28 0 0.036 1.000
57 1771 29 0 0.034 1.000
57 1595 30 0 0.033 1.000
57 3048 31 0 0.032 1.000
57 2645 32 0 0.031 1.000
57 3145 33 0 0.030 1.000
57 1430 34 0 0.029 1.000
57 2746 35 0 0.029 1.000
57 1497 36 0 0.028 1.000
57 2525 37 0 0.027 1.000
57 2834 38 0 0.026 1.000
57 3130 39 0 0.026 1.000
57 2167 40 0 0.025 1.000
57 3036 41 0 0.024 1.000
57 1834 42 0 0.024 1.000
57 1951 43 0 0.023 1.000
57 2898 44 0 0.023 1.000
57 3069 45 0 0.022 1.000
57 1846 46 0 0.022 1.000
57 3034 47 0 0.021 1.000
57 21 48 0 0.021 1.000
57 2305 49 0 0.020 1.000
57 1665 50 0 0.020 1.000
57 3078 51 0 0.020 1.000
57 3163 52 0 0.019 1.000
57 1327 53 0 0.019 1.000
57 1162 54 0 0.019 1.000
57 2208 55 0 0.018 1.000
57 1425 56 0 0.018 1.000
57 3134 57 0 0.018 1.000
57 1173 58 0 0.017 1.000
57 2939 59 0 0.017 1.000
57 1188 60 0 0.017 1.000
57 1724 61 0 0.016 1.000
57 3046 62 0 0.016 1.000
57 1183 63 0 0.016 1.000
57 1695 64 0 0.016 1.000
57 1350 65 0 0.015 1.000
57 2342 66 0 0.015 1.000
57 2138 67 0 0.015 1.000
57 2799 68 0 0.015 1.000
57 1847 69 0 0.014 1.000
57 1470 70 0 0.014 1.000
57 1455 71 0 0.014 1.000
57 1884 72 0 0.014 1.000
57 1354 73 0 0.014 1.000
57 2263 74 0 0.014 1.000
57 2227 75 0 0.013 1.000
57 796 76 0 0.013 1.000
57 71 77 0 0.013 1.000
57 1572 78 0 0.013 1.000
57 3000 79 0 0.013 1.000
57 2700 80 0 0.013 1.000
57 3105 81 0 0.012 1.000
57 2616 82 0 0.012 1.000
57 2874 83 0 0.012 1.000
57 2456 84 0 0.012 1.000
57 2559 85 0 0.012 1.000
57 2451 86 0 0.012 1.000
57 3099 87 0 0.011 1.000
57 1835 88 0 0.011 1.000
57 1634 89 0 0.011 1.000
57 2931 90 0 0.011 1.000
57 2031 91 0 0.011 1.000
57 2981 92 0 0.011 1.000
57 2113 93 0 0.011 1.000
57 2767 94 0 0.011 1.000
57 2911 95 0 0.011 1.000
57 2886 96 0 0.010 1.000
57 1977 97 0 0.010 1.000
57 1741 98 0 0.010 1.000
57 2883 99 0 0.010 1.000
57 2705 100 0 0.010 1.000
58 2395 1 1 1.000 0.033
58 2634 2 1 1.000 0.067
58 1816 3 0 0.667 0.067
58 1709 4 1 0.750 0.100
58 1344 5 1 0.800 0.133
58 1644 6 0 0.667 0.133
58 1631 7 1 0.714 0.167
58 2779 8 0 0.625 0.167
58 3166 9 1 0.667 0.200
58 2525 10 0 0.600 0.200
58 2216 11 0 0.545 0.200
58 2098 12 1 0.583 0.233
58 2670 13 0 0.538 0.233
58 2825 14 1 0.571 0.267
58 1848 15 0 0.533 0.267
58 266 16 0 0.500 0.267
58 2585 17 0 0.471 0.267
58 432 18 0 0.444 0.267
58 765 19 0 0.421 0.267
58 1366 20 0 0.400 0.267
58 2101 21 0 0.381 0.267
58 1578 22 0 0.364 0.267
58 1637 23 0 0.348 0.267
58 1171 24 0 0.333 0.267
58 2488 25 0 0.320 0.267
58 1398 26 1 0.346 0.300
58 1632 27 0 0.333 0.300
58 2418 28 0 0.321 0.300
58 1443 29 0 0.310 0.300
58 884 30 0 0.300 0.300
58 2212 31 0 0.290 0.300
58 1474 32 0 0.281 0.300
58 297 33 0 0.273 0.300
58 1946 34 0 0.265 0.300
58 536 35 0 0.257 0.300
58 2799 36 0 0.250 0.300
58 1823 37 0 0.243 0.300
58 1732 38 0 0.237 0.300
58 298 39 0 0.231 0.300
58 1874 40 0 0.225 0.300
58 2249 41 1 0.244 0.333
58 1839 42 0 0.238 0.333
58 3138 43 0 0.233 0.333
58 3167 44 1 0.250 0.367
58 1420 45 1 0.267 0.400
58 2102 46 0 0.261 0.400
58 371 47 0 0.255 0.400
58 840 48 0 0.250 0.400
58 1876 49 0 0.245 0.400
58 2554 50 0 0.240 0.400
58 2592 51 0 0.235 0.400
58 2225 52 0 0.231 0.400
58 1206 53 0 0.226 0.400
58 2325 54 0 0.222 0.400
58 3000 55 0 0.218 0.400
58 1252 56 0 0.214 0.400
58 2993 57 0 0.211 0.400
58 3150 58 0 0.207 0.400
58 2907 59 0 0.203 0.400
58 94 60 0 0.200 0.400
58 69 61 0 0.197 0.400
58 3049 62 0 0.194 0.400
58 1801 63 0 0.190 0.400
58 1604 64 0 0.188 0.400
58 2834 65 0 0.185 0.400
58 1629 66 1 0.197 0.433
58 1779 67 0 0.194 0.433
58 1778 68 0 0.191 0.433
58 2696 69 0 0.188 0.433
58 2217 70 0 0.186 0.433
58 2595 71 0 0.183 0.433
58 1691 72 1 0.194 0.467
58 2679 73 0 0.192 0.467
58 1511 74 0 0.189 0.467
58 1724 75 0 0.187 0.467
58 3059 76 0 0.184 0.467
58 1619 77 1 0.195 0.500
58 1807 78 0 0.192 0.500
58 1944 79 1 0.203 0.533
58 2800 80 0 0.200 0.533
58 3046 81 0 0.198 0.533
58 2031 82 0 0.195 0.533
58 1847 83 0 0.193 0.533
58 1986 84 0 0.190 0.533
58 933 85 0 0.188 0.533
58 2238 86 0 0.186 0.533
58 2490 87 0 0.184 0.533
58 2772 88 0 0.182 0.533
58 3190 89 0 0.180 0.533
58 70 90 0 0.178 0.533
58 1353 91 0 0.176 0.533
58 59 92 0 0.174 0.533
58 2999 93 0 0.172 0.533
58 2978 94 0 0.170 0.533
58 2062 95 0 0.168 0.533
58 2930 96 0 0.167 0.533
58 3092 97 0 0.165 0.533
58 2223 98 0 0.163 0.533
58 1802 99 0 0.162 0.533
58 801 100 0 0.160 0.533
59 3134 1 0 0.000 0.000
59 2905 2 1 0.500 0.023
59 3046 3 0 0.333 0.023
59 1725 4 0 0.250 0.023
59 2978 5 0 0.200 0.023
59 1527 6 0 0.167 0.023
59 2882 7 0 0.143 0.023
59 1457 8 1 0.250 0.047
59 1827 9 0 0.222 0.047
59 1665 10 0 0.200 0.047
59 1855 11 1 0.273 0.070
59 1856 12 0 0.250 0.070
59 2554 13 0 0.231 0.070
59 2455 14 0 0.214 0.070
59 3002 15 0 0.200 0.070
59 2111 16 1 0.250 0.093
59 1032 17 0 0.235 0.093
59 3000 18 0 0.222 0.093
59 2127 19 1 0.263 0.116
59 3059 20 0 0.250 0.116
59 1847 21 0 0.238 0.116
59 2525 22 0 0.227 0.116
59 144 23 0 0.217 0.116
59 1681 24 0 0.208 0.116
59 3049 25 0 0.200 0.116
59 891 26 0 0.192 0.116
59 1456 27 1 0.222 0.140
59 1235 28 1 0.250 0.163
59 695 29 0 0.241 0.163
59 2307 30 0 0.233 0.163
59 2208 31 0 0.226 0.163
59 1724 32 0 0.219 0.163
59 2987 33 0 0.212 0.163
59 3048 34 0 0.206 0.163
59 855 35 0 0.200 0.163
59 1976 36 0 0.194 0.163
59 2870 37 0 0.189 0.163
59 1989 38 0 0.184 0.163
59 1366 39 0 0.179 0.163
59 2772 40 0 0.175 0.163
59 651 41 0 0.171 0.163
59 2033 42 1 0.190 0.186
59 1748 43 0 0.186 0.186
59 1455 44 0 0.182 0.186
59 3098 45 0 0.178 0.186
59 2484 46 0 0.174 0.186
59 2407 47 0 0.170 0.186
59 2288 48 0 0.167 0.186
59 3076 49 0 0.163 0.186
59 1727 50 0 0.160 0.186
59 2031 51 0 0.157 0.186
59 2734 52 0 0.154 0.186
59 1961 53 0 0.151 0.186
59 1595 54 0 0.148 0.186
59 2889 55 0 0.145 0.186
59 1182 56 0 0.143 0.186
59 2852 57 0 0.140 0.186
59 2996 58 0 0.138 0.186
59 1486 59 0 0.136 0.186
59 2163 60 0 0.133 0.186
59 2616 61 0 0.131 0.186
59 2832 62 0 0.129 0.186
59 1441 63 0 0.127 0.186
59 1331 64 0 0.125 0.186
59 1516 65 0 0.123 0.186
59 2476 66 0 0.121 0.186
59 2572 67 0 0.119 0.186
59 3121 68 0 0.118 0.186
59 2646 69 0 0.116 0.186
59 2046 70 0 0.114 0.186
59 1752 71 0 0.113 0.186
59 1699 72 0 0.111 0.186
59 2167 73 0 0.110 0.186
59 3077 74 0 0.108 0.186
59 2746 75 0 0.107 0.186
59 2834 76 0 0.105 0.186
59 1206 77 0 0.104 0.186
59 3139 78 0 0.103 0.186
59 1629 79 0 0.101 0.186
59 1711 80 0 0.100 0.186
59 2650 81 0 0.099 0.186
59 2470 82 0 0.098 0.186
59 2628 83 0 0.096 0.186
59 2799 84 0 0.095 0.186
59 70 85 0 0.094 0.186
59 1525 86 0 0.093 0.186
59 3087 87 0 0.092 0.186
59 2342 88 0 0.091 0.186
59 1267 89 0 0.090 0.186
59 2278 90 0 0.089 0.186
59 3126 91 1 0.099 0.209
59 2479 92 0 0.098 0.209
59 2091 93 0 0.097 0.209
59 2876 94 0 0.096 0.209
59 2359 95 1 0.105 0.233
59 2003 96 0 0.104 0.233
59 409 97 0 0.103 0.233
59 3130 98 0 0.102 0.233
59 3080 99 0 0.101 0.233
59 1233 100 0 0.100 0.233
60 2882 1 1 1.000 0.037
60 2876 2 0 0.500 0.037
60 3049 3 0 0.333 0.037
60 2715 4 1 0.500 0.074
60 3059 5 0 0.400 0.074
60 2710 6 1 0.500 0.111
60 3087 7 1 0.571 0.148
60 2976 8 1 0.625 0.185
60 1752 9 0 0.556 0.185
60 3030 10 0 0.500 0.185
60 2888 11 0 0.455 0.185
60 1827 12 0 0.417 0.185
60 2525 13 0 0.385 0.185
60 855 14 0 0.357 0.185
60 2628 15 0 0.333 0.185
60 695 16 0 0.312 0.185
60 2344 17 0 0.294 0.185
60 3089 18 0 0.278 0.185
60 2816 19 1 0.316 0.222
60 1685 20 0 0.300 0.222
60 696 21 0 0.286 0.222
60 3002 22 0 0.273 0.222
60 2955 23 0 0.261 0.222
60 2967 24 0 0.250 0.222
60 2479 25 0 0.240 0.222
60 2311 26 0 0.231 0.222
60 1853 27 0 0.222 0.222
60 3150 28 0 0.214 0.222
60 1695 29 0 0.207 0.222
60 2740 30 0 0.200 0.222
60 1856 31 0 0.194 0.222
60 3134 32 0 0.188 0.222
60 2716 33 1 0.212 0.259
60 1680 34 0 0.206 0.259
60 2948 35 0 0.200 0.259
60 2003 36 0 0.194 0.259
60 2629 37 0 0.189 0.259
60 1033 38 0 0.184 0.259
60 2359 39 0 0.179 0.259
60 1664 40 0 0.175 0.259
60 2452 41 1 0.195 0.296
60 3076 42 0 0.190 0.296
60 3025 43 0 0.186 0.296
60 2516 44 1 0.205 0.333
60 2470 45 0 0.200 0.333
60 1572 46 0 0.196 0.333
60 2680 47 0 0.191 0.333
60 3128 48 0 0.188 0.333
60 2988 49 0 0.184 0.333
60 3046 50 0 0.180 0.333
60 1034 51 0 0.176 0.333
60 2554 52 0 0.173 0.333
60 2852 53 0 0.170 0.333
60 694 54 0 0.167 0.333
60 2371 55 0 0.164 0.333
60 3092 56 0 0.161 0.333
60 3070 57 0 0.158 0.333
60 1961 58 0 0.155 0.333
60 2482 59 0 0.153 0.333
60 2812 60 0 0.150 0.333
60 2219 61 0 0.148 0.333
60 1844 62 0 0.145 0.333
60 2407 63 0 0.143 0.333
60 2928 64 0 0.141 0.333
60 2127 65 0 0.138 0.333
60 1989 66 0 0.136 0.333
60 3112 67 0 0.134 0.333
60 2964 68 1 0.147 0.370
60 1173 69 0 0.145 0.370
60 2720 70 0 0.143 0.370
60 1847 71 0 0.141 0.370
60 2167 72 0 0.139 0.370
60 2811 73 0 0.137 0.370
60 2734 74 0 0.135 0.370
60 1748 75 0 0.133 0.370
60 1591 76 0 0.132 0.370
60 2481 77 0 0.130 0.370
60 1724 78 0 0.128 0.370
60 1542 79 0 0.127 0.370
60 1719 80 0 0.125 0.370
60 2138 81 0 0.123 0.370
60 2406 82 1 0.134 0.407
60 2319 83 0 0.133 0.407
60 2372 84 0 0.131 0.407
60 2817 85 1 0.141 0.444
60 1441 86 0 0.140 0.444
60 1505 87 0 0.138 0.444
60 1238 88 0 0.136 0.444
60 59 89 0 0.135 0.444
60 1163 90 0 0.133 0.444
60 3136 91 0 0.132 0.444
60 2379 92 0 0.130 0.444
60 1571 93 0 0.129 0.444
60 1366 94 0 0.128 0.444
60 3026 95 0 0.126 0.444
60 1525 96 0 0.125 0.444
60 2741 97 0 0.124 0.444
60 585 98 0 0.122 0.444
60 409 99 0 0.121 0.444
60 3137 100 1 0.130 0.481
61 3134 1 1 1.000 0.032
61 2882 2 0 0.500 0.032
61 1725 3 0 0.333 0.032
61 2746 4 0 0.250 0.032
61 2288 5 0 0.200 0.032
61 2278 6 0 0.167 0.032
61 1457 7 1 0.286 0.065
61 1927 8 1 0.375 0.097
61 1830 9 1 0.444 0.129
61 239 10 0 0.400 0.129
61 1976 11 1 0.455 0.161
61 2978 12 0 0.417 0.161
61 2870 13 0 0.385 0.161
61 2451 14 1 0.429 0.194
61 891 15 0 0.400 0.194
61 2711 16 1 0.438 0.226
61 2455 17 0 0.412 0.226
61 1527 18 0 0.389 0.226
61 2070 19 0 0.368 0.226
61 1724 20 0 0.350 0.226
61 1699 21 0 0.333 0.226
61 3012 22 1 0.364 0.258
61 2114 23 0 0.348 0.258
61 2307 24 1 0.375 0.290
61 2140 25 0 0.360 0.290
61 2990 26 1 0.385 0.323
61 2479 27 0 0.370 0.323
61 3048 28 0 0.357 0.323
61 2516 29 0 0.345 0.323
61 2160 30 1 0.367 0.355
61 1236 31 1 0.387 0.387
61 651 32 0 0.375 0.387
61 1961 33 0 0.364 0.387
61 1681 34 0 0.353 0.387
61 3002 35 0 0.343 0.387
61 1032 36 1 0.361 0.419
61 1746 37 0 0.351 0.419
61 1267 38 0 0.342 0.419
61 3169 39 1 0.359 0.452
61 1745 40 0 0.350 0.452
61 2344 41 0 0.341 0.452
61 2631 42 1 0.357 0.484
61 275 43 0 0.349 0.484
61 2876 44 0 0.341 0.484
61 1514 45 1 0.356 0.516
61 2109 46 0 0.348 0.516
61 3137 47 0 0.340 0.516
61 2987 48 0 0.333 0.516
61 1951 49 0 0.327 0.516
61 2033 50 0 0.320 0.516
61 2965 51 1 0.333 0.548
61 3168 52 1 0.346 0.581
61 1936 53 0 0.340 0.581
61 2991 54 0 0.333 0.581
61 2554 55 0 0.327 0.581
61 2832 56 0 0.321 0.581
61 1727 57 0 0.316 0.581
61 3090 58 0 0.310 0.581
61 2561 59 0 0.305 0.581
61 2519 60 0 0.300 0.581
61 1233 61 0 0.295 0.581
61 2889 62 0 0.290 0.581
61 2765 63 1 0.302 0.613
61 2358 64 0 0.297 0.613
61 1194 65 0 0.292 0.613
61 2208 66 0 0.288 0.613
61 1173 67 0 0.284 0.613
61 2916 68 0 0.279 0.613
61 1516 69 0 0.275 0.613
61 2575 70 1 0.286 0.645
61 3084 71 0 0.282 0.645
61 1652 72 0 0.278 0.645
61 2598 73 0 0.274 0.645
61 3129 74 0 0.270 0.645
61 1210 75 0 0.267 0.645
61 2852 76 0 0.263 0.645
61 2682 77 0 0.260 0.645
61 634 78 0 0.256 0.645
61 2669 79 0 0.253 0.645
61 2251 80 0 0.250 0.645
61 2018 81 0 0.247 0.645
61 3049 82 0 0.244 0.645
61 2494 83 0 0.241 0.645
61 1627 84 0 0.238 0.645
61 2976 85 1 0.247 0.677
61 3096 86 0 0.244 0.677
61 3042 87 0 0.241 0.677
61 397 88 0 0.239 0.677
61 292 89 0 0.236 0.677
61 2846 90 0 0.233 0.677
61 1935 91 0 0.231 0.677
61 2947 92 0 0.228 0.677
61 2484 93 0 0.226 0.677
61 2772 94 0 0.223 0.677
61 2046 95 0 0.221 0.677
61 1808 96 0 0.219 0.677
61 2219 97 0 0.216 0.677
61 1700 98 0 0.214 0.677
61 2163 99 0 0.212 0.677
61 2437 100 0 0.210 0.677
62 2714 1 1 1.000 0.125
62 3059 2 0 0.500 0.125
62 1158 3 0 0.333 0.125
62 2685 4 0 0.250 0.125
62 3075 5 1 0.400 0.250
62 1262 6 0 0.333 0.250
62 2896 7 0 0.286 0.250
62 2973 8 0 0.250 0.250
62 141 9 0 0.222 0.250
62 2865 10 0 0.200 0.250
62 1795 11 0 0.182 0.250
62 392 12 0 0.167 0.250
62 1961 13 0 0.154 0.250
62 2342 14 0 0.143 0.250
62 2700 15 0 0.133 0.250
62 2266 16 0 0.125 0.250
62 3156 17 1 0.176 0.375
62 2327 18 0 0.167 0.375
62 2785 19 0 0.158 0.375
62 2401 20 0 0.150 0.375
62 2772 21 0 0.143 0.375
62 1595 22 0 0.136 0.375
62 1368 23 0 0.130 0.375
62 950 24 0 0.125 0.375
62 1601 25 1 0.160 0.500
62 1846 26 0 0.154 0.500
62 2932 27 0 0.148 0.500
62 1569 28 0 0.143 0.500
62 1634 29 0 0.138 0.500
62 1468 30 0 0.133 0.500
62 2031 31 0 0.129 0.500
62 2580 32 0 0.125 0.500
62 3046 33 0 0.121 0.500
62 2895 34 0 0.118 0.500
62 2838 35 0 0.114 0.500
62 1444 36 0 0.111 0.500
62 1856 37 0 0.108 0.500
62 1334 38 0 0.105 0.500
62 1008 39 0 0.103 0.500
62 2430 40 0 0.100 0.500
62 1828 41 0 0.098 0.500
62 1085 42 0 0.095 0.500
62 2648 43 0 0.093 0.500
62 2852 44 0 0.091 0.500
62 2570 45 0 0.089 0.500
62 983 46 0 0.087 0.500
62 1725 47 0 0.085 0.500
62 2216 48 0 0.083 0.500
62 295 49 0 0.082 0.500
62 2346 50 0 0.080 0.500
62 2015 51 0 0.078 0.500
62 2195 52 0 0.077 0.500
62 66 53 0 0.075 0.500
62 2557 54 0 0.074 0.500
62 2200 55 0 0.073 0.500
62 1957 56 0 0.071 0.500
62 2289 57 1 0.088 0.625
62 3134 58 0 0.086 0.625
62 320 59 0 0.085 0.625
62 231 60 0 0.083 0.625
62 2927 61 0 0.082 0.625
62 618 62 0 0.081 0.625
